blockchain,project,version,block_month,block_date,block_time,block_number,token_bought_symbol,token_sold_symbol,token_pair,token_bought_amount,token_sold_amount,token_bought_amount_raw,token_sold_amount_raw,amount_usd,token_bought_address,token_sold_address,taker,maker,project_contract_address,tx_hash,tx_from,tx_to,evt_index
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273663,USDC,VELO,USDC-VELO,0.033461,0.4141524105,33461,414152410522406140,0.03347080407,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x9560e827af36c94d2ac33a39bce1fe78631088db,0x36e3c209b373b861c185ecdbb8b2ebdd98587bdb,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0x59c1798f47dd0f04b8f779ba390129be2ad0b48a9759858a571f24742caa9a9c,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,247
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273663,WETH,USDC,USDC-WETH,0.0000131380577,0.033049,13138057698822,33049,0.03297258341,0x4200000000000000000000000000000000000006,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0xd3484db4ecdb170d7525ef97cc7f8df4a4dc6b8e,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0x59c1798f47dd0f04b8f779ba390129be2ad0b48a9759858a571f24742caa9a9c,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,110
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273663,WETH,VELO,VELO-WETH,0.000005289936666,0.1644486304,5289936666030,164448630392824873,0.01327615405,0x4200000000000000000000000000000000000006,0x9560e827af36c94d2ac33a39bce1fe78631088db,0x6ea20dbc05f58ed607c374e545bfb402d5796770,0x58e6433a6903886e440ddf519ecc573c4046a6b2,0x58e6433a6903886e440ddf519ecc573c4046a6b2,0x59c1798f47dd0f04b8f779ba390129be2ad0b48a9759858a571f24742caa9a9c,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,436
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273663,FRAX,USDC,FRAX-USDC,0.005901515847,0.005876,5901515846568679,5876,0.005877721668,0x2e3d870790dc77a83dd1d18184acc7439a53f475,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0xc960342c5ac065108cf69674cdbf20ecb5602e43,0x8542dd4744edea38b8a9306268b08f4d26d38581,0x8542dd4744edea38b8a9306268b08f4d26d38581,0x59c1798f47dd0f04b8f779ba390129be2ad0b48a9759858a571f24742caa9a9c,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,478
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273663,RED,VELO,RED-VELO,0.04378163959,0.07362062593,43781639588385725,73620625933049219,0.005995369293,0x3417e54a51924c225330f8770514ad5560b9098d,0x9560e827af36c94d2ac33a39bce1fe78631088db,0x53c575a316c77ecd03f78fd2f8d99ac57fd994c4,0x7a7f1187c4710010db17d0a9ad3fce85e6ecd90a,0x7a7f1187c4710010db17d0a9ad3fce85e6ecd90a,0x6c8c50ca6b89854a0d44c7cbf37b5f1d4ff9804fd580dd8fcf94aa2e8c8bd548,0xf359aebaf209f1cef82aa11443a2910324625d9a,0x53c575a316c77ecd03f78fd2f8d99ac57fd994c4,57
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273663,USDC,VELO,USDC-VELO,0.01608,0.1990285329,16080,199028532879077604,0.01608471144,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x9560e827af36c94d2ac33a39bce1fe78631088db,0xe54e4020d1c3afdb312095d90054103e68fe34b0,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0x59c1798f47dd0f04b8f779ba390129be2ad0b48a9759858a571f24742caa9a9c,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,484
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273663,USDC,USDC,USDC-USDC,0.033443,0.033461,33443,33461,0.0334527988,0x0b2c639c533813f4aa9d7837caf62653d097ff85,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0xbc26519f936a90e78fe2c9aa2a03cc208f041234,0x36e3c209b373b861c185ecdbb8b2ebdd98587bdb,0x36e3c209b373b861c185ecdbb8b2ebdd98587bdb,0x59c1798f47dd0f04b8f779ba390129be2ad0b48a9759858a571f24742caa9a9c,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,252
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273663,WETH,USDC,USDC-WETH,0.000002703766146,0.006801,2703766145652,6801,0.006785641896,0x4200000000000000000000000000000000000006,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x0ffca7dabaf15bb4d0aeb37794929ab626d931bd,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0x59c1798f47dd0f04b8f779ba390129be2ad0b48a9759858a571f24742caa9a9c,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,279
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273663,USDC,VELO,USDC-VELO,0.033049,0.4090489212,33049,409048921230381980,0.03305868336,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x9560e827af36c94d2ac33a39bce1fe78631088db,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0x59c1798f47dd0f04b8f779ba390129be2ad0b48a9759858a571f24742caa9a9c,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,105
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273663,USDC,VELO,USDC-VELO,0.024996,0.3093779028,24996,309377902827160684,0.02500332383,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x9560e827af36c94d2ac33a39bce1fe78631088db,0x8542dd4744edea38b8a9306268b08f4d26d38581,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0x59c1798f47dd0f04b8f779ba390129be2ad0b48a9759858a571f24742caa9a9c,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,647
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273663,WETH,USDC,USDC-WETH,0.000001676245793,0.004216,1676245792997,4216,0.004206874067,0x4200000000000000000000000000000000000006,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0xeea85081b6760d9a04ec6fae011bd446965a7f6b,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0x59c1798f47dd0f04b8f779ba390129be2ad0b48a9759858a571f24742caa9a9c,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,513
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273663,USDC,VELO,USDC-VELO,0.010477,0.1295858885,10477,129585888465477651,0.01048006976,0x0b2c639c533813f4aa9d7837caf62653d097ff85,0x9560e827af36c94d2ac33a39bce1fe78631088db,0xf4f2657ae744354baca871e56775e5083f7276ab,0xa0a215de234276cac1b844fd58901351a50fec8a,0xa0a215de234276cac1b844fd58901351a50fec8a,0x59c1798f47dd0f04b8f779ba390129be2ad0b48a9759858a571f24742caa9a9c,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,328
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273663,WETH,USDC,USDC-WETH,0.000009155158969,0.02303,9155158969051,23030,0.02297670246,0x4200000000000000000000000000000000000006,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x0ffca7dabaf15bb4d0aeb37794929ab626d931bd,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0x59c1798f47dd0f04b8f779ba390129be2ad0b48a9759858a571f24742caa9a9c,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,310
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273663,FRAX,USDC,FRAX-USDC,0.01677320538,0.016703,16773205380429910,16703,0.01670789398,0x2e3d870790dc77a83dd1d18184acc7439a53f475,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0xbda6f4111abe079ebd5a62ca2cfb421a9c45e8ae,0x8542dd4744edea38b8a9306268b08f4d26d38581,0x8542dd4744edea38b8a9306268b08f4d26d38581,0x59c1798f47dd0f04b8f779ba390129be2ad0b48a9759858a571f24742caa9a9c,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,201
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273663,USDC,VELO,USDC-VELO,0.003101,0.03838820573,3101,38388205729101069,0.003101908593,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x9560e827af36c94d2ac33a39bce1fe78631088db,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0x59c1798f47dd0f04b8f779ba390129be2ad0b48a9759858a571f24742caa9a9c,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,181
base,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,21678378,MOCHI,WETH,MOCHI-WETH,276742.9854,0.000794,276742985373894356692780,794000000000000,1.9927018,0xf6e932ca12afa26665dc4dde7e27be02a7c02e50,0x4200000000000000000000000000000000000006,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,0xfcc89a1f250d76de198767d33e1ca9138a7fb54b,0x465491e3d8d7486b0c027c311736b18e4141394a23bf2c6fe67e062a582ffd1f,0xf9c0263de0bebc8d8e8b151ea3e1711b232ccc67,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,8
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273663,USDC,VELO,USDC-VELO,0.005876,0.0727334862,5876,72733486196043243,0.005877721668,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x9560e827af36c94d2ac33a39bce1fe78631088db,0x8542dd4744edea38b8a9306268b08f4d26d38581,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0x59c1798f47dd0f04b8f779ba390129be2ad0b48a9759858a571f24742caa9a9c,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,473
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273663,USDC,VELO,USDC-VELO,0.006041,0.07478016682,6041,74780166820892510,0.006042770013,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x9560e827af36c94d2ac33a39bce1fe78631088db,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0x59c1798f47dd0f04b8f779ba390129be2ad0b48a9759858a571f24742caa9a9c,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,621
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273663,USDC,VELO,USDC-VELO,0.052538,0.6502719083,52538,650271908325428972,0.05255339363,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x9560e827af36c94d2ac33a39bce1fe78631088db,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0x59c1798f47dd0f04b8f779ba390129be2ad0b48a9759858a571f24742caa9a9c,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,577
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273663,USDC,VELO,USDC-VELO,0.006938,0.08587767407,6938,85877674070466934,0.006940032834,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x9560e827af36c94d2ac33a39bce1fe78631088db,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0x59c1798f47dd0f04b8f779ba390129be2ad0b48a9759858a571f24742caa9a9c,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,74
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273663,WETH,USDC,USDC-WETH,0.00001660018636,0.041758,16600186359513,41758,0.04166148771,0x4200000000000000000000000000000000000006,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0xa1055762336f92b4b8d2edc032a0ce45ead6280a,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0x59c1798f47dd0f04b8f779ba390129be2ad0b48a9759858a571f24742caa9a9c,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,294
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273663,FRAX,USDC,FRAX-USDC,0.02510103322,0.024996,25101033223737181,24996,0.02500332383,0x2e3d870790dc77a83dd1d18184acc7439a53f475,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x9aff9bd2d28b7a9361b8342f29d2d35cad285305,0x8542dd4744edea38b8a9306268b08f4d26d38581,0x8542dd4744edea38b8a9306268b08f4d26d38581,0x59c1798f47dd0f04b8f779ba390129be2ad0b48a9759858a571f24742caa9a9c,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,652
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273663,WETH,USDC,USDC-WETH,0.000007988093428,0.020094,7988093428071,20094,0.02004771808,0x4200000000000000000000000000000000000006,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x3f42dc59dc4df5cd607163bc620168f7ff7ab970,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0x59c1798f47dd0f04b8f779ba390129be2ad0b48a9759858a571f24742caa9a9c,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,159
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273663,frxETH,WETH,frxETH-WETH,0.00001145842411,0.00001147493117,11458424114179,11474931172525,0.02879863476,0x6806411765af15bddd26f8f544a34cc40cb9838b,0x4200000000000000000000000000000000000006,0xa996f82270896e51c78ff867f37858f613789dd1,0x3f42dc59dc4df5cd607163bc620168f7ff7ab970,0x3f42dc59dc4df5cd607163bc620168f7ff7ab970,0x59c1798f47dd0f04b8f779ba390129be2ad0b48a9759858a571f24742caa9a9c,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,603
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273663,USDC,VELO,USDC-VELO,0.03256,0.4030015811,32560,403001581098183763,0.03256954008,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x9560e827af36c94d2ac33a39bce1fe78631088db,0xb720fbc32d60bb6dcc955be86b98d8fd3c4ba645,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0x59c1798f47dd0f04b8f779ba390129be2ad0b48a9759858a571f24742caa9a9c,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,636
base,uniswap,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,21678378,POTUS,WETH,POTUS-WETH,0.00003321028104,6.63E-13,33210281043852,662967,1.66E-09,0xd958d065e74e00a678ff54f29b6e40ffd7985fb3,0x4200000000000000000000000000000000000006,0x181f364d802cfedb7fece6edae17e118f57fd932,0x5616f8f99d610a05e9d2de01a27201ad7aee370a,0x5616f8f99d610a05e9d2de01a27201ad7aee370a,0xf098af0c76fda211efeb91d6e7e35f787adef36e9bc25a76341bcd266c9c024c,0x181f364d802cfedb7fece6edae17e118f57fd932,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,113
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273663,WETH,USDC,USDC-WETH,0.000001232863208,0.003101,1232863207582,3101,0.003094116792,0x4200000000000000000000000000000000000006,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0xbda6f4111abe079ebd5a62ca2cfb421a9c45e8ae,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0x59c1798f47dd0f04b8f779ba390129be2ad0b48a9759858a571f24742caa9a9c,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,186
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273663,USDC,VELO,USDC-VELO,0.012961,0.160429918,12961,160429918033780761,0.01296479757,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x9560e827af36c94d2ac33a39bce1fe78631088db,0x2b47c794c3789f499d8a54ec12f949eecce8ba16,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0x59c1798f47dd0f04b8f779ba390129be2ad0b48a9759858a571f24742caa9a9c,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,386
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273663,WETH,USDC,USDC-WETH,0.00001313806282,0.033049,13138062820456,33049,0.03297259626,0x4200000000000000000000000000000000000006,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0xdff90e4a6c229565f25337b1db9fa12f6d8cb118,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0x59c1798f47dd0f04b8f779ba390129be2ad0b48a9759858a571f24742caa9a9c,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,94
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273663,WETH,USDC,USDC-WETH,0.000002401525287,0.006041,2401525286620,6041,0.006027108012,0x4200000000000000000000000000000000000006,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x9aff9bd2d28b7a9361b8342f29d2d35cad285305,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0x59c1798f47dd0f04b8f779ba390129be2ad0b48a9759858a571f24742caa9a9c,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,626
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273663,USDC,VELO,USDC-VELO,0.033049,0.4090489212,33049,409048921230381980,0.03305868336,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x9560e827af36c94d2ac33a39bce1fe78631088db,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0x59c1798f47dd0f04b8f779ba390129be2ad0b48a9759858a571f24742caa9a9c,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,89
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273663,USDC,VELO,USDC-VELO,0.020084,0.2485844585,20084,248584458475450112,0.02008988461,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x9560e827af36c94d2ac33a39bce1fe78631088db,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0x59c1798f47dd0f04b8f779ba390129be2ad0b48a9759858a571f24742caa9a9c,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,539
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273663,WETH,VELO,VELO-WETH,0.000003049619881,0.09480373262,3049619881261,94803732619184119,0.007653631016,0x4200000000000000000000000000000000000006,0x9560e827af36c94d2ac33a39bce1fe78631088db,0xe272c72daaa27062198c9d3482dabff956bb9c83,0x58e6433a6903886e440ddf519ecc573c4046a6b2,0x58e6433a6903886e440ddf519ecc573c4046a6b2,0x59c1798f47dd0f04b8f779ba390129be2ad0b48a9759858a571f24742caa9a9c,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,226
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273663,USDC,VELO,USDC-VELO,0.02303,0.2850497725,23030,285049772506470452,0.02303674779,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x9560e827af36c94d2ac33a39bce1fe78631088db,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0x59c1798f47dd0f04b8f779ba390129be2ad0b48a9759858a571f24742caa9a9c,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,305
base,uniswap,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,21678378,BRATT,WETH,BRATT-WETH,3.04E-10,7.90E-17,304006833,79,1.98E-13,0xac0ef4c9c5a77fd59bb26a2dccaaca2b33f6502a,0x4200000000000000000000000000000000000006,0x645ca9e5134065c2066f1d5536aaa30dac0b037b,0x2efaab8887250b4696ef653004622d17dc924021,0x2efaab8887250b4696ef653004622d17dc924021,0x8573979370d2f10ce71ff6b36ccf83597875d53f71c20156b49cfff27485576e,0x645ca9e5134065c2066f1d5536aaa30dac0b037b,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,509
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273663,USDC,VELO,USDC-VELO,0.041758,0.5168434015,41758,516843401504928232,0.04177023509,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x9560e827af36c94d2ac33a39bce1fe78631088db,0x0493bf8b6dbb159ce2db2e0e8403e753abd1235b,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0x8134a2fdc127549480865fb8e5a9e8a8a95a54c5,0x59c1798f47dd0f04b8f779ba390129be2ad0b48a9759858a571f24742caa9a9c,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,289
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273663,sUSD,USDC,sUSD-USDC,0.03338785125,0.033443,33387851247636636,33443,0.03342861781,0x8c6f28f2f1a3c87f0f938b96d27520d9751ec8d9,0x0b2c639c533813f4aa9d7837caf62653d097ff85,0xe272c72daaa27062198c9d3482dabff956bb9c83,0xbc26519f936a90e78fe2c9aa2a03cc208f041234,0xbc26519f936a90e78fe2c9aa2a03cc208f041234,0x59c1798f47dd0f04b8f779ba390129be2ad0b48a9759858a571f24742caa9a9c,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,257
base,uniswap,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,21678378,BRATT,WETH,BRATT-WETH,9.62E-11,2.50E-17,96204694,25,6.27E-14,0xac0ef4c9c5a77fd59bb26a2dccaaca2b33f6502a,0x4200000000000000000000000000000000000006,0x74fc80f618996ebe4e7f8946e0697bcb322b636c,0x2efaab8887250b4696ef653004622d17dc924021,0x2efaab8887250b4696ef653004622d17dc924021,0xbf2038a1a388c295470ad6d4764715a8f2ddc0769fe46c43db96a0c18b9d9b2f,0x74fc80f618996ebe4e7f8946e0697bcb322b636c,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,499
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273663,alETH,WETH,alETH-WETH,0.00002226302312,0.00002088566866,22263023121142,20885668658467,0.05241676263,0x3e29d3a9316dab217754d13b28646b76607c5f04,0x4200000000000000000000000000000000000006,0xa996f82270896e51c78ff867f37858f613789dd1,0xa1055762336f92b4b8d2edc032a0ce45ead6280a,0xa1055762336f92b4b8d2edc032a0ce45ead6280a,0x59c1798f47dd0f04b8f779ba390129be2ad0b48a9759858a571f24742caa9a9c,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,587
base,uniswap,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,21678378,BEAST,WETH,BEAST-WETH,0.00109735,1.95E-08,109735,19476268412,0.00004887959083,0x82aed68f1deaca2b2aa4c5f27276374228a9f923,0x4200000000000000000000000000000000000006,0x030cb63033a33206508d43e037c5eb5bf442e12a,0xd22586e6f068718fb92b7eecfc0a2c918e7b9a70,0xd22586e6f068718fb92b7eecfc0a2c918e7b9a70,0xf38fdd68544c9891c213e2d719f8d3b6d889300fbdbb7921ba175769d95dd6d8,0x030cb63033a33206508d43e037c5eb5bf442e12a,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,133
optimism,velodrome,2,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:08,127273663,USDC,VELO,USDC-VELO,0.058799,0.7271986697,58799,727198669659379401,0.05881622811,0x0b2c639c533813f4aa9d7837caf62653d097ff85,0x9560e827af36c94d2ac33a39bce1fe78631088db,0x124d69daeda338b1b31ffc8e429e39c9a991164e,0xa0a215de234276cac1b844fd58901351a50fec8a,0xa0a215de234276cac1b844fd58901351a50fec8a,0x59c1798f47dd0f04b8f779ba390129be2ad0b48a9759858a571f24742caa9a9c,0x44444363f8a06781579b3ca8894f9ce60b2aadca,0xda21bf18d8caf85ae8c674a679062a14f59dbcdf,349
